Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Phil Bardsley,300000,36,1.8,Right-Back,Full-Back,right,0.326027397260274,Burnley FC,Premier League,0.0,0.05,0.0,0.0,0.0,0.29,0.0,0.01,0.01,0.03,0.04,0.0,0.57,0.24,41.7,0.0,0.0,25.7,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,28.52,42.71,66.8,542.43,257.19,12.62,14.1,89.5,11.29,15.9,71.0,4.0,10.67,37.5,0.05,0.03,0.33,3.19,0.71,0.1,3.0,42.71,31.52,11.19,0.76,0.1,4.48,1.1,0.95,0.0,0.0,0.0,0.0,15.95,8.67,18.1,3.38,25.19,2.86,10.43,0.05,28.52,0.29,1.43,0.29,1.38,0.95,0.52,0.14,0.0,0.1,0.0,0.19,0.05,0.0,0.0,0.0,0.0,0.0,0.05,2.62,1.57,1.0,1.19,0.43,0.86,1.57,54.5,0.71,11.14,3.1,27.8,4.81,5.29,1.05,2.05,0.57,0.05,1.48,0.71,3.33,4.19,0.0,53.81,4.52,16.33,28.19,11.43,0.52,42.76,0.24,0.38,62.5,0.24,0.0,21.9,108.48,54.52,2.29,0.95,0.14,0.29,0.33,24.76,23.24,93.8,0.81,0.29,0.0,0.0,2.0,0.71,0.0,0.95,0.71,1.57,0.0,0.0,0.0,9.38,1.57,1.24,55.9
Philipp Max,8000000,28,1.77,Left-Back,Full-Back,left,2.32876712328767,PSV Eindhoven,Bundesliga,0.27,0.2,0.23,0.03,0.03,0.17,0.0,0.13,0.11,0.18,0.29,0.27,1.16,0.4,34.3,0.2,0.58,24.9,0.47,0.03,0.03,0.13,0.11,0.09,0.13,0.13,31.86,47.43,67.2,635.59,310.81,13.17,15.13,87.0,13.17,16.96,77.6,5.19,13.5,38.4,0.2,0.18,2.06,2.43,1.33,0.57,3.46,47.43,32.96,14.47,3.13,0.03,6.98,2.89,2.79,3.39,0.96,1.43,0.7,20.02,9.78,17.63,32.73,4.79,1.26,7.95,0.13,31.86,0.23,1.03,0.9,1.76,2.83,1.43,1.2,0.0,0.13,0.07,0.0,0.27,0.13,0.07,0.0,0.07,0.0,0.0,1.26,0.83,0.7,0.43,0.13,0.4,1.4,28.6,1.0,13.14,4.22,32.2,5.89,5.49,1.76,1.36,0.13,0.03,1.23,0.7,1.96,2.06,0.0,55.88,2.36,16.86,25.84,17.1,1.1,41.18,0.27,0.33,80.0,0.27,0.0,27.77,158.91,85.64,3.43,1.5,0.17,0.93,0.57,32.1,26.87,83.7,2.33,0.17,0.0,0.0,0.57,0.63,0.13,2.79,0.7,0.83,0.0,0.0,0.0,8.41,0.8,0.96,45.3
Phillipp Mwene,3000000,28,1.7,Right-Back,Full-Back,right,2.32876712328767,PSV Eindhoven,Eredivisie,0.07,0.22,0.07,0.0,0.0,0.22,0.0,0.01,0.01,0.1,0.12,0.07,0.44,0.29,66.7,0.17,0.25,25.3,0.0,0.0,0.0,0.01,0.01,0.03,0.06,0.06,35.88,46.54,77.1,629.19,247.21,17.87,19.34,92.4,12.06,15.44,78.1,4.63,8.46,54.8,0.22,0.1,1.25,2.57,1.54,0.37,4.04,46.54,38.46,8.09,1.47,0.0,7.21,1.84,2.5,1.18,0.29,0.81,0.0,27.72,8.53,10.29,9.78,29.78,1.25,5.44,0.07,35.88,0.22,0.81,1.4,1.91,2.57,1.4,0.96,0.07,0.0,0.15,0.0,0.29,0.15,0.15,0.0,0.0,0.0,0.0,2.35,1.47,1.47,0.81,0.07,0.96,2.21,43.3,1.25,16.99,5.44,32.0,7.79,6.25,2.94,2.13,0.37,0.0,1.76,1.25,3.6,1.76,0.0,56.99,2.35,14.78,27.13,17.87,0.81,49.12,0.44,0.88,50.0,0.51,0.0,34.63,164.26,82.79,3.9,1.47,0.07,0.81,1.1,37.87,33.09,87.4,2.43,0.22,0.0,0.0,2.35,1.03,0.15,2.5,1.25,1.47,0.0,0.15,0.0,7.43,0.59,1.18,33.3
Pierre Kalulu,10000000,21,1.79,Right-Back,Full-Back,right,3.32876712328767,AC Milan,Serie A,0.0,0.13,0.0,0.0,0.0,0.25,0.0,0.03,0.03,0.04,0.07,0.0,0.38,0.06,16.7,0.0,0.0,17.6,0.0,0.0,0.0,0.03,0.03,0.08,-0.03,-0.03,48.94,58.02,84.4,950.82,313.06,17.96,19.97,90.0,24.03,26.79,89.7,6.57,10.01,65.6,0.13,0.04,0.5,2.82,0.81,0.38,3.63,58.02,51.2,6.82,1.44,0.06,5.76,0.81,1.75,0.0,0.0,0.0,0.0,42.62,6.38,9.01,6.13,44.69,1.25,5.32,0.25,48.94,0.25,0.56,0.94,1.0,1.44,1.31,0.0,0.0,0.06,0.06,0.0,0.19,0.13,0.0,0.0,0.06,0.0,0.0,3.0,1.44,1.82,0.69,0.5,0.94,1.19,78.9,0.25,17.65,6.07,34.4,8.45,6.82,2.38,2.57,0.63,0.0,1.94,2.25,5.26,1.88,0.0,70.16,4.82,26.85,34.05,14.96,1.06,63.53,0.19,0.75,25.0,0.25,0.06,42.93,261.3,145.95,4.94,1.75,0.19,1.19,0.5,45.88,43.31,94.4,1.75,0.25,0.0,0.0,1.13,0.38,0.06,1.75,2.25,1.44,0.0,0.06,0.0,8.07,1.06,1.88,36.2
Pierre-Yves Polomat,400000,28,1.83,Left-Back,Full-Back,left,,Without Club,Ligue 1,0.0,0.19,0.0,0.0,0.0,0.19,0.0,0.02,0.02,0.21,0.23,0.0,0.47,0.19,40.0,0.0,0.0,23.0,0.0,0.0,0.0,0.02,0.02,0.04,-0.02,-0.02,42.63,53.24,80.1,749.18,263.18,20.37,22.55,90.3,18.19,21.22,85.7,3.69,7.58,48.8,0.19,0.21,1.33,2.94,0.76,0.38,3.98,53.24,43.67,9.57,0.47,0.0,8.53,0.85,3.13,0.0,0.0,0.0,0.0,32.21,13.07,7.96,39.41,3.69,0.66,9.09,0.0,42.63,0.28,0.95,0.57,2.37,2.18,1.8,0.09,0.19,0.09,0.0,0.0,0.38,0.28,0.09,0.0,0.0,0.0,0.0,1.89,1.33,1.33,0.38,0.19,0.95,1.89,50.0,0.95,11.94,3.41,28.6,5.59,4.36,1.99,1.71,0.09,0.0,1.61,1.23,3.13,2.75,0.0,64.71,1.52,18.47,30.79,19.42,1.42,55.33,0.76,1.99,38.1,1.14,0.0,41.49,171.28,104.02,5.12,1.14,0.66,0.85,1.33,42.82,38.37,89.6,2.56,0.19,0.0,0.0,1.14,0.76,0.09,3.13,1.23,1.33,0.0,0.0,0.0,8.62,1.04,1.42,42.3
Pipa,3000000,24,1.76,Right-Back,Full-Back,right,1.32602739726027,Huddersfield Town,La Liga,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.06,0.06,0.06,0.11,0.0,0.19,0.19,100.0,0.0,0.0,17.0,0.0,0.0,0.0,0.06,0.06,0.35,-0.06,-0.06,29.11,41.48,70.2,549.32,171.06,11.8,13.89,84.9,14.27,19.22,74.3,2.66,6.66,40.0,0.0,0.06,0.95,1.14,0.76,0.38,1.71,41.48,32.35,9.13,1.33,0.0,5.33,0.57,3.81,0.0,0.0,0.0,0.0,16.74,11.61,13.13,4.0,26.07,2.47,7.8,0.19,29.11,0.0,1.71,0.95,1.71,1.9,1.33,0.38,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,1.14,1.71,0.76,0.0,1.14,2.09,54.5,0.95,15.22,4.95,32.5,7.42,5.14,2.66,2.47,0.19,0.0,2.28,0.57,3.04,3.42,0.0,53.85,3.04,18.46,22.07,17.32,0.95,44.71,0.76,1.71,44.4,0.95,0.0,26.83,196.55,123.3,5.71,1.9,0.95,1.52,0.57,28.92,25.12,86.8,2.66,0.57,0.0,0.0,1.33,1.14,0.0,3.81,0.57,1.14,0.0,0.19,0.0,10.27,1.52,1.52,50.0
Pol Lirola,9000000,24,1.83,Right-Back,Full-Back,right,4.32876712328767,Olympique Marseille,Ligue 1,0.1,0.13,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.17,0.26,0.1,0.79,0.23,29.2,0.13,0.43,18.4,0.0,0.0,0.0,0.1,0.1,0.12,0.0,0.0,40.64,51.52,78.9,696.93,204.35,20.94,23.99,87.3,14.68,18.16,80.9,4.39,6.98,62.9,0.13,0.17,1.44,2.69,1.57,0.75,3.24,51.52,43.53,8.0,0.82,0.07,7.64,1.74,3.87,0.13,0.03,0.07,0.0,31.76,11.77,8.0,1.47,40.87,1.34,7.01,0.16,40.64,0.26,0.59,1.87,2.06,2.49,2.26,0.07,0.13,0.03,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,1.21,0.66,0.59,0.49,0.13,0.52,1.8,29.1,1.28,11.21,3.9,34.8,3.31,4.36,3.54,1.47,0.16,0.0,1.31,1.67,2.88,1.25,0.0,61.81,1.74,13.96,28.74,23.66,3.21,54.01,1.84,3.24,56.6,2.06,0.13,41.92,243.32,155.65,7.54,1.74,0.69,1.21,1.21,47.56,40.71,85.6,5.21,0.1,0.0,0.0,0.69,0.88,0.26,3.87,1.67,0.66,0.0,0.0,0.0,6.56,0.88,0.49,64.3
Quini,400000,32,1.78,Right-Back,Full-Back,right,1.32602739726027,Granada CF,La Liga,0.04,0.0,0.04,0.0,0.0,0.43,0.0,0.02,0.02,0.01,0.04,0.04,0.54,0.11,20.0,0.07,0.33,22.3,0.0,0.0,0.0,0.02,0.02,0.04,0.01,0.01,26.19,36.83,71.1,463.27,182.89,12.41,15.04,82.5,10.68,13.92,76.7,2.6,6.02,43.1,0.0,0.01,0.29,1.66,0.43,0.22,1.91,36.83,28.28,8.55,0.29,0.0,5.19,0.72,1.37,0.0,0.0,0.0,0.0,17.42,9.63,9.78,5.01,20.56,1.95,8.26,0.11,26.19,0.22,1.12,1.08,1.55,0.83,0.65,0.04,0.04,0.04,0.0,0.07,0.07,0.04,0.0,0.0,0.0,0.0,0.04,2.92,1.77,1.73,0.9,0.29,1.59,3.07,51.8,1.48,15.98,4.69,29.3,8.4,5.59,1.98,1.73,0.4,0.0,1.33,1.8,4.73,2.89,0.0,48.19,3.82,18.04,20.67,11.87,1.05,39.79,0.9,1.55,58.1,1.05,0.04,23.81,115.5,57.68,2.38,0.65,0.18,1.01,1.01,23.63,21.03,89.0,1.62,0.43,0.0,0.0,1.84,0.65,0.04,1.37,1.8,1.77,0.0,0.0,0.0,7.94,1.23,1.41,46.6
Racine Coly,800000,26,1.85,Left-Back,Full-Back,left,2.32876712328767,GD Estoril Praia,Ligue 1,0.14,0.0,0.14,0.0,0.0,0.69,0.28,0.18,0.18,0.0,0.18,0.14,0.83,0.55,66.7,0.17,0.25,8.4,0.0,0.0,0.0,0.18,0.18,0.22,-0.04,-0.04,64.62,74.88,86.3,1117.03,386.9,27.32,30.65,89.1,29.95,32.31,92.7,5.27,8.04,65.5,0.0,0.0,0.14,3.19,0.28,0.14,4.3,74.88,62.4,12.48,1.8,0.0,7.77,1.39,0.83,0.0,0.0,0.0,0.0,50.34,15.12,9.43,52.14,8.46,2.5,10.68,0.14,64.62,0.14,0.83,1.11,1.66,1.8,1.11,0.14,0.0,0.28,0.14,0.14,0.28,0.14,0.0,0.0,0.0,0.0,0.14,2.63,1.25,1.53,0.83,0.28,1.11,2.5,44.4,1.39,17.89,6.66,37.2,9.98,6.24,1.66,1.25,0.0,0.0,1.25,0.83,3.47,3.05,0.0,87.09,4.3,32.45,48.54,12.06,1.39,74.88,0.97,1.8,53.8,0.97,0.0,56.02,278.46,159.34,4.58,0.69,0.14,1.11,1.11,58.38,56.58,96.9,1.11,0.69,0.28,0.28,1.53,0.97,0.14,0.83,0.83,1.25,0.0,0.0,0.0,9.71,1.8,1.25,59.1
Rafael,1500000,31,1.72,Right-Back,Full-Back,right,1.83013698630137,Botafogo de Futebol e Regatas,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.01,0.01,0.08,0.09,0.0,0.64,0.13,20.0,0.0,0.0,26.9,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,45.9,56.06,81.9,694.03,297.9,26.49,28.41,93.2,16.33,19.93,81.9,2.31,5.4,42.9,0.0,0.08,0.39,3.09,0.26,0.13,3.86,56.06,47.44,8.61,0.13,0.0,7.46,0.39,1.16,0.0,0.0,0.0,0.0,35.23,11.06,9.77,6.94,37.93,1.29,8.36,0.51,45.9,0.13,1.16,0.9,1.54,1.29,1.16,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,2.31,2.06,1.03,0.26,1.29,2.31,55.6,1.03,19.67,5.66,28.8,7.84,8.23,3.6,2.31,0.39,0.0,1.93,0.9,4.24,2.96,0.0,71.1,2.31,19.67,40.24,15.56,1.29,62.61,1.41,2.57,55.0,1.93,0.0,44.23,168.43,88.71,4.24,1.54,0.13,1.93,1.16,45.51,42.56,93.5,1.93,0.39,0.0,0.0,1.93,1.67,0.0,1.16,0.9,2.31,0.0,0.0,0.0,9.39,2.06,1.41,59.3
Rafinha,600000,36,1.72,Right-Back,Full-Back,right,0.83013698630137,São Paulo Futebol Clube,Bundesliga,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.02,0.02,0.04,0.05,0.1,0.4,0.1,25.0,0.25,1.0,22.1,0.0,0.0,0.0,0.02,0.02,0.04,0.08,0.08,81.21,87.7,92.6,1463.97,452.0,34.56,36.16,95.6,37.76,40.65,92.9,8.29,9.39,88.3,0.1,0.04,0.5,7.19,1.2,0.5,6.79,87.7,79.71,7.99,1.2,0.0,11.99,1.5,1.9,0.2,0.0,0.0,0.0,66.43,9.69,11.59,16.28,61.73,2.5,6.59,0.1,81.21,0.2,0.6,0.6,1.2,1.8,1.5,0.1,0.0,0.1,0.1,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.7,0.4,0.8,0.2,0.6,1.7,35.3,1.1,6.79,2.1,30.9,3.2,2.5,1.1,1.5,0.3,0.0,1.2,0.8,2.2,1.4,0.0,94.59,2.2,21.18,52.84,26.27,0.7,86.9,0.6,1.2,50.0,0.6,0.1,71.12,261.51,144.54,6.19,2.5,0.0,0.3,0.5,73.42,70.12,95.5,2.5,0.1,0.0,0.0,0.8,0.8,0.1,1.9,0.8,0.7,0.0,0.0,0.0,11.09,0.6,0.4,60.0
Ramy Bensebaini,22000000,26,1.86,Left-Back,Full-Back,left,1.32602739726027,Borussia Mönchengladbach,Bundesliga,0.24,0.04,0.16,0.08,0.08,0.33,0.0,0.15,0.09,0.04,0.13,0.24,1.38,0.41,29.4,0.12,0.4,16.7,0.04,0.08,0.08,0.15,0.09,0.06,0.09,0.07,49.92,60.12,83.0,947.15,346.99,20.2,22.28,90.7,22.64,25.85,87.6,6.5,9.96,65.3,0.04,0.04,0.57,3.33,0.69,0.33,3.94,60.12,52.11,8.01,1.67,0.08,7.48,1.26,0.94,0.04,0.0,0.0,0.0,40.08,11.38,8.66,39.11,11.54,2.07,6.18,0.08,49.92,0.33,1.18,1.75,1.63,1.42,1.1,0.08,0.04,0.04,0.08,0.08,0.24,0.16,0.0,0.0,0.04,0.04,0.0,2.24,1.26,1.42,0.73,0.08,1.26,2.64,47.7,1.38,12.15,3.62,29.8,6.26,4.76,1.14,2.36,0.57,0.0,1.79,3.94,6.18,3.41,0.0,75.57,5.65,28.74,39.55,11.83,1.75,67.93,1.14,1.67,68.3,1.22,0.0,46.71,215.45,115.33,3.9,1.02,0.16,1.26,0.98,47.07,44.39,94.3,1.38,0.33,0.0,0.0,1.42,1.79,0.12,0.94,3.94,1.26,0.0,0.04,0.0,10.12,2.2,1.95,52.9
Raoul Bellanova,2000000,21,1.88,Right-Back,Full-Back,right,0.326027397260274,Cagliari Calcio,Serie A,0.06,0.11,0.06,0.0,0.0,0.11,0.0,0.08,0.08,0.17,0.24,0.06,0.83,0.22,26.7,0.07,0.25,14.5,0.0,0.0,0.0,0.08,0.08,0.09,-0.02,-0.02,25.45,34.98,72.8,464.05,121.18,11.84,14.43,82.1,10.13,13.44,75.4,3.25,5.73,56.7,0.11,0.17,1.21,0.94,1.05,0.83,1.54,34.98,30.95,4.02,0.28,0.0,5.12,1.27,3.3,0.06,0.06,0.0,0.0,21.32,6.11,7.55,2.97,26.55,1.1,3.69,0.11,25.45,0.06,0.5,1.54,1.43,1.87,1.49,0.06,0.0,0.06,0.17,0.11,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.49,0.61,0.66,0.72,0.11,0.39,1.54,25.0,1.16,10.8,2.81,26.0,3.47,4.68,2.64,1.93,0.17,0.0,1.76,2.04,3.53,1.6,0.0,47.2,2.53,13.66,20.88,17.02,1.93,43.4,1.1,2.09,52.6,1.16,0.17,31.23,201.92,110.32,4.08,1.43,0.22,1.49,1.05,36.3,29.25,80.6,2.81,0.11,0.0,0.0,0.39,1.38,0.11,3.3,2.04,0.61,0.0,0.06,0.0,5.73,0.83,1.21,40.5
Raphaël Guerreiro,35000000,28,1.7,Left-Back,Full-Back,left,1.32602739726027,Borussia Dortmund,Bundesliga,0.27,0.19,0.23,0.04,0.04,0.04,0.0,0.13,0.1,0.14,0.25,0.27,1.36,0.43,31.4,0.17,0.55,23.5,0.27,0.04,0.04,0.13,0.1,0.08,0.14,0.13,66.21,77.58,85.3,1062.01,460.32,34.93,38.79,90.1,25.16,28.16,89.3,4.63,7.56,61.3,0.19,0.14,1.52,5.72,1.67,0.39,7.01,77.58,67.76,9.81,1.6,0.19,7.24,0.9,1.71,1.09,0.35,0.39,0.12,54.48,11.68,11.41,64.57,4.05,1.52,7.13,0.19,66.21,0.16,0.51,2.92,1.52,2.73,1.99,0.47,0.16,0.08,0.0,0.04,0.35,0.35,0.0,0.0,0.0,0.0,0.0,1.83,1.25,0.93,0.62,0.27,0.74,1.71,43.2,0.97,9.85,3.54,36.0,4.32,3.7,1.83,1.17,0.04,0.0,1.13,1.67,3.51,1.09,0.0,87.55,2.73,24.65,43.62,25.7,2.38,77.54,1.17,2.57,45.5,1.17,0.08,57.83,270.27,171.94,7.63,2.26,0.39,1.13,0.66,66.59,61.69,92.6,3.12,0.04,0.0,0.0,0.58,0.47,0.04,1.71,1.67,1.25,0.0,0.0,0.0,8.57,0.19,0.39,33.3
Raúl García1,400000,32,1.79,Left-Back,Full-Back,left,1.32602739726027,Real Valladolid CF,La Liga,0.18,0.0,0.18,0.0,0.0,0.36,0.0,0.02,0.02,0.04,0.07,0.18,0.54,0.54,100.0,0.33,0.33,18.8,0.18,0.0,0.0,0.02,0.02,0.04,0.16,0.16,35.54,51.25,69.3,614.11,291.43,17.68,21.25,83.2,14.29,19.29,74.1,2.68,7.32,36.6,0.0,0.04,0.89,2.5,0.89,0.54,3.21,51.25,39.11,12.14,0.71,0.0,4.82,0.89,3.57,0.0,0.0,0.0,0.0,22.32,12.86,16.07,32.32,2.14,3.04,11.43,0.0,35.54,0.18,1.07,1.07,3.39,1.43,1.25,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.54,0.89,0.71,0.0,0.89,2.5,35.7,1.61,11.79,3.57,30.3,3.57,6.07,2.14,1.96,0.18,0.0,1.79,0.89,2.5,3.21,0.0,61.79,3.21,14.29,29.64,21.07,0.71,49.64,1.25,1.61,77.8,1.25,0.18,30.89,140.89,78.57,3.57,1.61,0.18,0.71,0.36,36.07,31.61,87.6,2.5,0.36,0.0,0.0,0.89,1.43,0.18,3.57,0.89,0.54,0.0,0.0,0.0,10.18,3.21,2.32,58.1
Rayan Aït Nouri,15000000,20,1.79,Left-Back,Full-Back,left,4.32876712328767,Wolverhampton Wanderers,Premier League,0.0,0.1,0.0,0.0,0.0,0.19,0.0,0.03,0.03,0.07,0.1,0.0,0.71,0.24,33.3,0.0,0.0,17.0,0.0,0.0,0.0,0.03,0.03,0.04,-0.03,-0.03,39.56,51.2,77.3,672.46,216.33,19.71,21.61,91.2,16.1,19.23,83.7,3.28,7.98,41.1,0.1,0.07,0.9,1.61,0.81,0.33,2.47,51.2,40.37,10.83,0.85,0.05,6.84,1.42,2.33,1.47,0.43,0.76,0.19,29.83,11.21,10.16,35.15,5.22,1.66,8.5,0.1,39.56,0.14,1.09,1.28,1.95,2.23,1.14,0.52,0.43,0.0,0.1,0.05,0.29,0.14,0.05,0.05,0.0,0.05,0.0,3.47,1.8,2.52,0.71,0.24,1.19,2.18,54.3,1.0,20.47,6.51,31.8,12.02,5.65,2.8,1.85,0.1,0.0,1.76,1.61,5.08,1.99,0.0,65.16,3.13,21.51,27.69,19.95,2.09,54.47,2.28,3.75,60.8,2.52,0.1,39.66,188.5,123.44,5.94,1.61,0.85,1.61,1.57,42.08,37.71,89.6,2.33,0.19,0.0,0.0,1.14,1.04,0.14,2.33,1.61,1.8,0.05,0.0,0.0,6.79,1.19,1.42,45.5
Reece James,55000000,22,1.8,Right-Back,Full-Back,right,3.32876712328767,Chelsea FC,Premier League,0.21,0.21,0.21,0.0,0.0,0.14,0.03,0.1,0.1,0.21,0.31,0.21,1.51,0.45,29.5,0.14,0.46,20.9,0.21,0.0,0.0,0.1,0.1,0.07,0.11,0.11,61.92,72.47,85.4,1057.35,287.9,30.55,32.78,93.2,24.47,28.14,86.9,5.98,9.0,66.4,0.21,0.21,1.99,2.61,1.68,0.48,4.5,72.47,61.13,11.34,1.34,0.1,9.76,1.27,3.3,1.62,0.76,0.58,0.07,49.48,13.75,9.24,7.11,53.95,2.06,8.38,0.21,61.92,0.21,0.58,1.82,1.86,3.37,2.27,0.62,0.14,0.17,0.1,0.07,0.27,0.21,0.03,0.03,0.0,0.0,0.0,2.2,1.31,1.2,0.76,0.24,0.62,1.86,33.3,1.24,13.92,4.54,32.6,5.81,5.5,2.61,1.72,0.31,0.03,1.41,1.58,3.78,1.92,0.0,84.06,2.71,18.8,35.29,35.29,2.75,72.89,1.51,2.03,74.6,1.58,0.03,55.84,245.33,123.13,6.15,1.99,0.72,1.07,1.1,61.86,56.8,91.8,3.92,0.14,0.03,0.0,1.13,1.34,0.17,3.3,1.58,1.31,0.0,0.0,0.03,7.66,1.37,1.44,48.8
Reinildo Mandava,10000000,28,1.8,Left-Back,Full-Back,left,3.32876712328767,Atlético de Madrid,La Liga,0.03,0.0,0.03,0.0,0.0,0.3,0.0,0.02,0.02,0.01,0.03,0.03,0.22,0.08,37.5,0.13,0.33,14.4,0.0,0.0,0.0,0.02,0.02,0.09,0.01,0.01,46.23,56.53,81.8,759.09,284.64,23.52,25.21,93.3,18.43,21.72,84.8,3.35,7.2,46.6,0.0,0.01,0.38,2.97,0.44,0.22,2.97,56.53,46.55,9.98,1.36,0.0,5.7,0.68,1.39,0.0,0.0,0.0,0.0,35.73,11.07,9.73,38.3,6.3,2.45,8.61,0.14,46.23,0.27,0.63,1.5,1.44,1.12,0.79,0.05,0.08,0.05,0.05,0.08,0.08,0.05,0.0,0.0,0.0,0.03,0.0,3.22,2.07,2.29,0.71,0.22,1.64,2.62,62.5,0.98,13.22,4.55,34.4,7.39,4.25,1.58,2.56,0.3,0.03,2.26,2.32,5.53,2.81,0.03,68.49,3.9,24.45,34.15,14.17,0.71,58.93,0.71,1.47,48.1,0.79,0.16,39.55,188.72,108.53,4.06,1.39,0.22,0.76,0.74,40.69,38.32,94.2,1.85,0.3,0.0,0.0,1.85,1.64,0.03,1.39,2.32,2.07,0.0,0.0,0.0,8.48,1.69,1.09,60.8
Renan Lodi,20000000,23,1.78,Left-Back,Full-Back,left,3.32876712328767,Atlético de Madrid,La Liga,0.19,0.19,0.19,0.0,0.0,0.26,0.0,0.08,0.08,0.12,0.19,0.19,1.1,0.58,52.9,0.18,0.33,17.7,0.0,0.0,0.0,0.08,0.08,0.07,0.11,0.11,42.31,53.64,78.9,751.9,208.73,18.96,21.48,88.3,18.25,21.87,83.4,4.01,7.7,52.1,0.19,0.12,1.36,1.62,1.36,0.58,2.14,53.64,43.61,10.03,1.42,0.0,5.76,1.23,3.69,0.45,0.0,0.13,0.0,31.83,11.26,10.55,37.2,4.98,1.81,8.15,0.45,42.31,0.06,0.97,1.49,1.94,2.33,2.07,0.06,0.06,0.06,0.06,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,2.52,1.16,1.23,0.97,0.32,1.36,2.72,50.0,1.36,14.17,4.98,35.2,4.92,6.02,3.24,2.26,0.06,0.0,2.2,1.55,4.08,1.94,0.06,66.84,2.72,19.73,27.43,24.07,3.69,57.52,1.62,2.52,64.1,1.75,0.06,42.19,251.95,155.74,6.08,1.94,0.71,1.68,0.65,46.91,41.41,88.3,5.95,0.26,0.0,0.0,1.94,2.01,0.32,3.69,1.55,1.16,0.0,0.06,0.0,6.66,1.49,1.42,51.1
