Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Raúl García,2500000,35,1.84,Centre-Forward,Striker,right,1.32602739726027,Athletic Bilbao,La Liga,0.25,0.05,0.25,0.0,0.1,0.15,0.05,0.34,0.26,0.13,0.39,0.25,2.36,0.55,23.4,0.11,0.45,16.8,0.0,0.0,0.1,0.34,0.26,0.11,-0.09,-0.01,17.44,28.39,61.4,293.12,93.02,8.39,11.86,70.8,6.88,10.85,63.4,1.46,3.67,39.7,0.05,0.13,0.8,2.01,0.95,0.1,2.76,28.39,27.89,0.5,0.05,0.35,7.79,0.55,1.01,0.0,0.0,0.0,0.0,13.62,6.63,8.14,4.27,16.83,3.62,0.05,0.25,17.44,0.1,1.41,1.46,1.01,1.91,1.26,0.0,0.15,0.25,0.2,0.05,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.31,1.01,0.4,0.7,0.2,0.2,1.26,16.0,1.06,21.36,5.83,27.3,2.21,10.1,9.05,1.86,0.35,0.0,1.51,0.9,2.21,0.8,0.0,40.35,1.01,4.77,20.15,17.04,3.92,39.8,0.45,0.75,60.0,0.45,0.1,20.6,66.98,32.76,1.76,0.7,0.1,1.76,1.41,44.82,29.35,65.5,6.63,0.15,0.05,0.0,2.16,1.91,0.65,1.01,0.9,1.01,0.0,0.0,0.0,5.08,3.92,4.22,48.1
Raúl Jiménez,22000000,30,1.88,Centre-Forward,Striker,right,2.32876712328767,Wolverhampton Wanderers,Premier League,0.23,0.14,0.19,0.05,0.05,0.32,0.05,0.25,0.22,0.09,0.31,0.23,2.08,0.56,26.7,0.09,0.33,15.7,0.05,0.05,0.05,0.25,0.22,0.11,-0.01,-0.04,18.92,27.24,69.4,280.68,56.65,11.38,15.12,75.2,5.64,7.12,79.2,1.25,2.59,48.2,0.14,0.09,1.16,1.25,0.46,0.05,1.57,27.24,25.44,1.8,0.0,0.14,8.32,0.37,0.51,0.0,0.0,0.0,0.0,17.34,5.97,3.93,1.16,22.11,1.11,0.23,0.74,18.92,0.14,0.79,1.3,1.43,2.36,1.48,0.05,0.19,0.32,0.19,0.14,0.56,0.19,0.0,0.14,0.14,0.05,0.05,1.16,0.74,0.19,0.65,0.32,0.14,0.74,18.8,0.6,15.17,3.79,25.0,1.48,8.05,5.64,1.11,0.19,0.0,0.93,0.74,1.9,0.93,0.0,42.04,1.2,4.02,23.4,17.02,4.99,40.19,1.39,3.61,38.5,1.62,0.05,28.4,102.81,51.01,3.14,0.74,0.69,3.1,2.17,50.18,30.99,61.8,6.47,0.32,0.05,0.05,2.03,1.85,0.88,0.51,0.74,0.74,0.0,0.0,0.0,4.16,2.82,3.61,43.9
Rey Manaj,1000000,25,1.82,Centre-Forward,Striker,both,0.326027397260274,Spezia Calcio,Serie A,0.25,0.0,0.16,0.08,0.08,0.41,0.0,0.3,0.23,0.07,0.3,0.25,2.71,0.66,24.2,0.06,0.25,19.0,0.41,0.08,0.08,0.3,0.23,0.09,-0.05,-0.07,18.15,23.32,77.8,269.43,52.55,10.68,12.24,87.2,5.83,8.05,72.4,1.07,1.23,86.7,0.0,0.07,0.82,1.56,0.41,0.08,1.07,23.32,20.69,2.63,0.25,0.08,6.24,0.41,0.08,0.08,0.0,0.08,0.0,17.33,2.96,3.04,1.72,18.31,0.82,0.0,0.16,18.15,0.08,0.57,0.74,0.99,2.46,1.48,0.0,0.16,0.33,0.33,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.0,1.31,0.66,0.41,0.49,0.41,0.33,0.99,33.3,0.66,19.63,5.5,28.0,2.14,10.35,7.14,0.74,0.0,0.0,0.74,0.33,1.64,0.99,0.0,40.98,0.99,3.78,24.14,15.19,3.12,38.18,0.74,2.38,31.0,0.9,0.0,27.43,128.84,63.07,3.28,0.82,0.57,4.68,2.71,47.96,29.23,61.0,6.41,0.41,0.0,0.0,3.12,3.61,0.57,0.08,0.33,0.66,0.0,0.0,0.0,4.6,3.12,4.35,41.8
Rhian Brewster,9000000,21,1.8,Centre-Forward,Striker,right,3.32876712328767,Sheffield United,Premier League,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.14,0.14,0.14,0.27,0.0,1.99,0.56,28.0,0.0,0.0,19.6,0.08,0.0,0.0,0.14,0.14,0.07,-0.14,-0.14,12.45,17.95,69.3,209.76,51.78,6.86,8.86,77.5,3.75,5.43,69.1,1.6,2.63,60.6,0.0,0.14,0.64,1.04,0.32,0.16,1.12,17.95,17.39,0.56,0.08,0.24,4.47,0.48,1.04,0.0,0.0,0.0,0.0,11.25,3.75,2.95,1.91,13.72,1.52,0.0,0.0,12.45,0.08,0.4,0.8,0.96,1.76,1.28,0.0,0.0,0.32,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.64,0.08,0.56,0.48,0.0,0.96,0.0,0.96,18.99,4.87,25.6,1.04,9.34,8.62,1.28,0.24,0.0,1.04,0.48,1.6,0.24,0.0,28.09,0.48,2.47,10.77,16.28,2.63,27.45,0.72,1.36,52.9,0.72,0.0,17.07,61.52,31.12,1.68,0.64,0.24,1.76,1.28,37.98,18.43,48.5,5.59,0.08,0.0,0.0,1.84,1.68,0.32,1.04,0.48,0.64,0.0,0.0,0.0,4.87,0.96,3.59,21.1
Riccardo Meggiorini,250000,36,1.82,Second Striker,Striker,left,0.326027397260274,LR Vicenza,Serie A,0.17,0.06,0.12,0.06,0.06,0.35,0.0,0.22,0.17,0.03,0.2,0.17,1.92,0.81,42.4,0.06,0.14,16.2,0.06,0.06,0.06,0.22,0.17,0.09,-0.04,-0.06,15.58,24.83,62.8,234.24,44.42,8.78,11.92,73.7,5.12,8.72,58.7,1.16,2.56,45.5,0.06,0.03,0.58,0.87,0.47,0.23,1.16,24.83,24.36,0.47,0.06,0.0,7.03,0.7,1.22,0.0,0.0,0.0,0.0,10.81,6.28,7.73,14.24,2.33,3.66,0.17,0.93,15.58,0.12,0.93,0.58,1.22,1.34,0.93,0.0,0.06,0.12,0.23,0.0,0.17,0.0,0.0,0.0,0.12,0.06,0.0,1.4,0.87,0.29,0.7,0.41,0.23,1.28,18.2,1.05,23.49,4.48,19.1,2.85,12.62,8.02,1.34,0.17,0.0,1.16,0.52,1.92,1.45,0.0,37.73,1.4,5.0,18.72,15.76,3.78,37.21,0.41,0.7,58.3,0.41,0.0,20.35,88.72,35.52,1.69,0.64,0.23,2.09,1.69,45.93,27.62,60.1,9.71,0.35,0.0,0.0,2.44,3.2,0.64,1.22,0.52,0.87,0.0,0.0,0.0,4.01,3.95,3.02,56.7
Richarlison,55000000,24,1.84,Centre-Forward,Striker,right,2.32876712328767,Everton FC,Premier League,0.19,0.11,0.19,0.0,0.0,0.22,0.0,0.28,0.28,0.12,0.39,0.19,2.37,0.78,32.8,0.08,0.24,15.0,0.07,0.0,0.0,0.28,0.28,0.12,-0.09,-0.09,13.8,20.55,67.1,211.2,45.74,7.01,9.2,76.2,5.12,6.97,73.4,0.89,1.67,53.3,0.11,0.12,1.08,0.85,0.52,0.04,1.45,20.55,19.88,0.67,0.04,0.19,7.68,0.33,0.56,0.04,0.04,0.0,0.0,14.54,3.9,2.11,3.67,14.58,1.22,0.04,0.26,13.8,0.11,0.56,1.41,1.71,2.86,1.89,0.0,0.15,0.26,0.52,0.04,0.19,0.15,0.0,0.0,0.04,0.0,0.0,1.37,0.82,0.33,0.74,0.3,0.3,0.89,33.3,0.59,21.85,5.08,23.3,2.93,9.05,9.87,1.34,0.15,0.0,1.19,0.82,2.19,1.11,0.0,35.43,1.34,4.16,15.21,18.92,4.86,34.72,1.45,2.67,54.2,1.6,0.07,24.3,129.92,70.04,4.04,1.56,0.67,2.45,2.04,43.4,23.71,54.6,6.68,0.22,0.0,0.0,1.26,2.52,0.67,0.56,0.82,0.82,0.04,0.0,0.0,5.42,1.48,4.64,24.2
Robert Beric,2500000,30,1.88,Centre-Forward,Striker,right,,Without Club,MLS,0.33,0.08,0.33,0.0,0.0,0.04,0.0,0.45,0.45,0.13,0.58,0.33,3.24,1.02,31.6,0.1,0.32,12.2,0.0,0.0,0.0,0.45,0.45,0.14,-0.13,-0.13,17.01,22.3,76.3,240.0,31.19,10.7,12.54,85.3,4.43,5.78,76.6,0.94,1.6,59.0,0.08,0.13,0.98,0.9,0.41,0.12,0.78,22.3,19.71,2.58,0.04,0.0,6.84,0.33,0.74,0.0,0.0,0.0,0.0,15.53,4.18,2.58,1.56,18.81,0.37,0.16,0.53,17.01,0.0,0.41,0.82,1.19,2.01,1.43,0.0,0.08,0.37,0.08,0.04,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.41,0.33,0.0,0.16,0.25,0.04,0.53,7.7,0.49,14.88,3.73,25.1,0.82,6.89,7.17,1.07,0.16,0.0,0.9,0.41,0.82,0.2,0.0,35.45,0.57,1.8,16.11,18.93,6.31,32.95,0.53,1.6,33.3,0.61,0.04,22.83,92.42,39.63,1.89,0.7,0.45,3.32,1.76,52.13,26.97,51.7,8.07,0.04,0.0,0.0,1.31,2.01,1.15,0.74,0.41,0.33,0.0,0.0,0.0,2.87,1.56,2.5,38.4
Robert Lewandowski,50000000,33,1.85,Centre-Forward,Striker,right,1.32602739726027,Bayern Munich,Bundesliga,1.33,0.1,1.13,0.21,0.24,0.1,0.0,1.17,0.99,0.17,1.16,1.33,5.02,2.46,49.0,0.22,0.46,12.3,0.13,0.21,0.24,1.17,0.99,0.2,0.16,0.13,17.82,23.06,77.3,261.99,53.23,10.91,13.16,82.9,5.29,6.59,80.2,0.97,1.67,57.8,0.1,0.17,1.36,1.28,1.02,0.08,1.7,23.06,22.27,0.79,0.08,0.13,5.81,0.31,0.89,0.0,0.0,0.0,0.0,17.06,3.32,2.67,2.85,18.14,0.81,0.05,0.39,17.82,0.05,0.34,1.39,1.02,3.25,2.09,0.0,0.39,0.34,0.34,0.08,0.63,0.37,0.0,0.13,0.1,0.03,0.0,0.37,0.29,0.03,0.13,0.21,0.08,0.31,25.0,0.24,9.42,2.88,30.6,0.26,2.85,6.31,0.58,0.08,0.0,0.5,0.26,0.63,0.29,0.0,35.77,0.44,1.67,14.24,21.51,8.48,34.78,1.15,2.09,55.0,1.23,0.16,25.07,112.01,53.54,3.48,0.92,0.84,2.2,1.62,45.9,28.37,61.8,8.92,0.1,0.0,0.0,0.86,1.41,0.68,0.89,0.26,0.29,0.0,0.0,0.0,4.08,1.83,2.09,46.7
Roberto Firmino,38000000,30,1.81,Centre-Forward,Striker,right,1.32602739726027,Liverpool FC,Premier League,0.52,0.26,0.52,0.0,0.0,0.16,0.0,0.4,0.4,0.24,0.65,0.52,2.5,1.14,45.8,0.21,0.45,15.3,0.0,0.0,0.0,0.4,0.4,0.16,0.12,0.12,35.74,45.05,79.3,551.45,138.8,19.35,22.06,87.7,12.69,15.97,79.5,2.29,3.28,69.8,0.26,0.24,1.72,2.97,1.4,0.0,4.16,45.05,43.96,1.09,0.0,0.26,10.46,0.36,0.83,0.0,0.0,0.0,0.0,35.17,5.67,4.21,4.42,37.77,1.46,0.47,0.36,35.74,0.0,0.36,2.71,1.92,3.17,2.6,0.0,0.31,0.1,0.1,0.05,0.31,0.26,0.0,0.0,0.0,0.0,0.05,1.98,1.51,0.31,1.04,0.62,0.21,0.94,22.2,0.73,22.89,7.7,33.6,2.34,11.6,8.95,1.51,0.16,0.0,1.35,0.26,2.24,0.47,0.0,58.16,0.73,5.2,28.4,28.3,5.57,57.07,2.03,3.23,62.9,2.24,0.16,41.72,191.97,103.84,6.14,1.82,0.62,2.08,2.29,61.28,44.84,73.2,10.77,0.16,0.0,0.0,0.73,1.14,0.21,0.83,0.26,1.51,0.0,0.0,0.0,6.97,0.88,2.5,26.2
Roberto Inglese,3000000,30,1.86,Centre-Forward,Striker,right,2.32876712328767,Parma Calcio 1913,Serie A,0.0,0.31,0.0,0.0,0.0,0.31,0.0,0.09,0.09,0.16,0.25,0.0,1.25,0.78,62.5,0.0,0.0,15.9,0.0,0.0,0.0,0.09,0.09,0.07,-0.09,-0.09,11.72,17.97,65.2,173.44,36.25,6.56,8.59,76.4,3.75,6.09,61.5,0.78,1.25,62.5,0.31,0.16,0.47,0.78,0.47,0.0,1.41,17.97,16.09,1.88,0.0,0.16,4.38,0.47,0.47,0.0,0.0,0.0,0.0,10.0,3.91,4.06,2.66,11.56,1.88,0.0,0.63,11.72,0.0,0.31,0.63,1.09,1.41,0.47,0.0,0.31,0.31,0.16,0.16,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.78,0.63,0.16,0.16,0.47,0.16,1.56,10.0,1.41,14.84,2.97,20.0,2.34,7.5,5.0,1.56,0.16,0.0,1.41,0.16,0.94,0.63,0.0,32.34,0.78,4.69,17.81,11.56,2.81,30.47,0.94,0.94,100.0,0.94,0.0,20.63,64.69,15.94,0.78,0.16,0.16,4.22,4.06,46.88,23.44,50.0,6.56,0.31,0.0,0.0,2.5,2.19,1.25,0.47,0.16,0.63,0.0,0.0,0.0,3.59,1.72,2.5,40.7
Roberto Piccoli,4000000,21,1.9,Centre-Forward,Striker,right,0.326027397260274,Genoa CFC,Serie A,0.66,0.0,0.66,0.0,0.0,0.0,0.0,0.51,0.51,0.1,0.59,0.66,2.14,0.99,46.2,0.31,0.67,10.9,0.0,0.0,0.0,0.51,0.51,0.24,0.15,0.15,10.37,16.29,63.6,125.05,16.29,7.57,10.53,71.9,1.97,3.46,57.1,0.16,0.66,25.0,0.0,0.1,0.66,0.16,0.0,0.0,0.16,16.29,14.81,1.48,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,9.38,5.27,1.65,2.47,9.71,1.81,0.0,0.49,10.37,0.0,0.49,0.49,0.82,0.82,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.49,0.16,0.33,0.99,33.3,0.66,20.24,4.77,23.6,0.99,8.72,10.53,1.32,0.33,0.0,0.99,0.0,0.66,0.66,0.0,31.59,0.82,2.96,13.99,15.3,4.28,30.11,0.16,0.66,25.0,0.33,0.16,18.43,52.49,21.88,1.48,0.33,0.49,3.78,3.46,45.08,21.55,47.8,8.23,0.0,0.0,0.0,1.48,1.65,0.66,0.0,0.0,0.66,0.0,0.0,0.0,4.11,2.47,7.24,25.4
Roberto Soldado,1000000,36,1.8,Centre-Forward,Striker,right,1.32602739726027,Levante UD,La Liga,0.49,0.07,0.42,0.07,0.07,0.77,0.21,0.31,0.27,0.06,0.33,0.49,2.02,1.04,51.7,0.21,0.4,13.3,0.0,0.07,0.07,0.31,0.27,0.13,0.17,0.15,13.86,20.48,67.7,210.09,32.18,8.29,10.66,77.8,3.83,6.2,61.8,0.98,1.53,63.6,0.07,0.06,0.84,1.04,0.49,0.14,1.04,20.48,18.32,2.16,0.07,0.07,5.02,0.63,0.77,0.07,0.0,0.07,0.0,11.84,5.43,3.2,1.95,15.33,1.39,0.07,0.56,13.86,0.14,0.21,1.53,1.04,1.6,1.04,0.07,0.14,0.14,0.14,0.07,0.21,0.07,0.0,0.0,0.07,0.07,0.0,0.7,0.35,0.0,0.35,0.35,0.28,0.77,36.4,0.49,13.44,2.79,20.7,0.35,5.78,7.31,0.56,0.0,0.0,0.56,0.35,1.04,1.46,0.0,29.74,1.6,2.58,13.79,14.07,4.46,27.59,0.35,0.7,50.0,0.42,0.0,14.49,40.05,16.51,1.04,0.28,0.49,2.16,0.63,38.73,19.64,50.7,6.55,0.77,0.21,0.14,1.74,1.18,1.32,0.77,0.35,0.35,0.0,0.0,0.0,4.04,1.53,2.58,37.3
Robin Quaison,7500000,28,1.83,Second Striker,Striker,right,2.32876712328767,Al-Ettifaq,Bundesliga,0.37,0.12,0.3,0.06,0.06,0.06,0.0,0.36,0.31,0.18,0.49,0.37,2.07,0.98,47.1,0.15,0.31,17.5,0.06,0.06,0.06,0.36,0.31,0.15,0.01,-0.01,13.78,20.73,66.5,214.88,56.89,7.87,10.37,75.9,3.84,5.73,67.0,1.4,2.62,53.5,0.12,0.18,0.79,1.34,0.37,0.0,1.4,20.73,20.3,0.43,0.06,0.12,5.61,0.55,0.37,0.0,0.0,0.0,0.0,12.62,4.21,3.9,2.07,15.06,1.65,0.12,0.73,13.78,0.12,0.43,0.61,1.04,2.07,1.34,0.0,0.3,0.12,0.18,0.12,0.43,0.24,0.0,0.0,0.12,0.06,0.0,0.98,0.55,0.24,0.49,0.24,0.18,0.91,20.0,0.73,18.96,4.82,25.4,2.8,9.7,6.46,0.85,0.0,0.0,0.85,0.55,1.52,0.37,0.0,31.28,0.55,3.23,17.44,12.8,2.99,30.73,1.52,2.44,62.5,1.65,0.06,20.73,97.99,49.82,2.32,1.34,0.24,1.77,1.71,41.89,21.28,50.8,5.85,0.06,0.0,0.0,1.28,0.73,0.18,0.37,0.55,0.55,0.0,0.0,0.0,5.61,1.4,3.35,29.5
Rodrigo,15000000,31,1.82,Second Striker,Striker,left,2.32876712328767,Leeds United,Premier League,0.36,0.1,0.31,0.05,0.05,0.47,0.0,0.31,0.27,0.21,0.49,0.36,2.65,0.93,35.3,0.12,0.33,18.4,0.0,0.05,0.05,0.31,0.27,0.1,0.05,0.04,25.31,33.67,75.2,447.46,118.12,13.07,16.34,80.0,8.4,10.27,81.8,3.11,4.56,68.2,0.1,0.21,1.97,2.7,1.56,0.31,3.32,33.67,31.28,2.39,0.36,0.31,7.52,1.3,1.19,0.36,0.05,0.16,0.0,22.46,6.48,4.72,27.34,3.32,1.45,0.42,0.52,25.31,0.0,0.73,2.33,1.35,3.68,2.9,0.16,0.16,0.1,0.1,0.26,0.36,0.16,0.0,0.1,0.0,0.05,0.05,1.25,0.99,0.26,0.57,0.42,0.36,0.93,38.9,0.57,16.24,4.62,28.4,2.23,7.57,6.43,0.42,0.05,0.0,0.36,0.88,2.13,1.4,0.0,46.27,1.56,7.0,23.29,19.19,3.73,43.99,0.83,1.87,44.4,0.93,0.0,30.92,151.11,67.23,3.84,1.45,0.42,2.59,1.35,47.0,33.56,71.4,8.25,0.47,0.0,0.0,0.83,1.3,0.36,1.19,0.88,0.99,0.0,0.0,0.0,5.55,1.14,1.97,36.7
Rodrigo Palacio,400000,40,1.76,Centre-Forward,Striker,right,0.326027397260274,Brescia Calcio,Serie B,0.37,0.28,0.37,0.0,0.0,0.19,0.0,0.42,0.42,0.22,0.65,0.37,2.15,1.22,56.5,0.17,0.31,11.5,0.0,0.0,0.0,0.42,0.42,0.2,-0.05,-0.05,27.41,35.64,76.9,447.29,87.66,15.16,17.59,86.2,8.51,10.67,79.8,2.71,4.68,58.0,0.28,0.22,1.68,1.5,1.5,0.75,2.15,35.64,32.56,3.09,0.09,0.19,7.95,0.94,2.25,0.0,0.0,0.0,0.0,23.67,5.61,6.36,5.33,27.22,1.87,0.28,0.0,27.41,0.09,0.65,1.22,1.4,3.65,2.9,0.09,0.0,0.28,0.28,0.09,0.75,0.47,0.0,0.0,0.09,0.09,0.09,0.47,0.47,0.0,0.19,0.28,0.0,0.47,0.0,0.47,16.09,4.49,27.9,0.37,6.92,8.79,0.94,0.0,0.0,0.94,0.09,0.56,0.94,0.0,47.53,1.4,3.65,21.14,26.57,6.74,44.53,1.03,1.96,52.4,1.31,0.0,33.02,198.43,98.61,5.24,1.31,1.68,2.81,1.59,60.81,37.7,62.0,11.23,0.19,0.0,0.0,1.22,2.53,1.12,2.25,0.09,0.47,0.09,0.0,0.0,3.65,1.5,2.81,34.8
Roger Assalé,1500000,28,1.67,Centre-Forward,Striker,right,0.326027397260274,SV Werder Bremen,Ligue 1,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.09,0.09,0.07,0.15,0.11,1.2,0.54,45.5,0.09,0.2,16.7,0.0,0.0,0.0,0.09,0.09,0.07,0.02,0.02,13.7,19.89,68.9,232.39,52.07,7.5,10.0,75.0,4.57,6.96,65.6,1.52,1.96,77.8,0.11,0.07,0.43,0.54,0.65,0.11,1.52,19.89,19.24,0.65,0.22,0.0,3.8,0.33,0.54,0.0,0.0,0.0,0.0,15.0,2.83,2.07,3.04,14.78,1.2,0.11,0.11,13.7,0.11,0.22,1.41,0.76,1.2,0.65,0.0,0.11,0.11,0.22,0.11,0.43,0.22,0.0,0.0,0.11,0.11,0.0,0.98,0.76,0.43,0.33,0.22,0.43,1.41,30.8,0.98,13.37,3.48,26.0,1.2,7.17,5.0,0.76,0.33,0.0,0.43,0.76,1.74,0.22,0.0,32.83,0.33,4.02,16.63,15.87,3.48,32.39,1.85,2.61,70.8,1.96,0.11,25.33,149.57,85.98,4.57,2.28,0.76,2.39,3.59,41.52,24.13,58.1,7.17,0.0,0.11,0.0,1.3,3.04,0.54,0.54,0.76,0.76,0.11,0.0,0.0,4.24,0.98,2.39,29.0
Roger Martí,6000000,31,1.79,Centre-Forward,Striker,right,2.32876712328767,Levante UD,La Liga,0.23,0.16,0.2,0.04,0.08,0.31,0.0,0.29,0.23,0.07,0.3,0.23,1.84,0.7,38.3,0.11,0.28,15.6,0.0,0.04,0.08,0.29,0.23,0.13,-0.06,-0.04,13.04,19.26,67.7,190.18,39.42,7.91,10.22,77.4,3.52,5.32,66.2,0.86,1.76,48.9,0.16,0.07,0.82,0.94,0.51,0.0,1.57,19.26,17.22,2.04,0.0,0.16,5.4,0.39,0.43,0.0,0.0,0.0,0.0,12.57,3.64,3.05,1.64,15.78,0.67,0.0,0.51,13.04,0.16,0.51,1.37,1.14,1.21,1.1,0.0,0.0,0.08,0.04,0.0,0.27,0.23,0.0,0.0,0.04,0.0,0.0,0.86,0.63,0.12,0.43,0.31,0.12,0.7,16.7,0.59,19.5,4.27,21.9,1.02,9.55,8.93,0.55,0.04,0.0,0.51,0.23,1.1,0.35,0.0,28.89,0.2,1.29,15.03,13.9,4.11,26.78,0.43,0.98,44.0,0.47,0.04,17.69,69.41,29.09,1.92,0.67,0.27,2.7,1.14,41.14,20.67,50.2,7.2,0.31,0.0,0.0,2.86,1.25,0.7,0.43,0.23,0.63,0.0,0.0,0.0,3.09,0.86,2.78,23.7
Romain Hamouma,1000000,34,1.79,Centre-Forward,Striker,right,0.326027397260274,AS Saint-Étienne,Ligue 1,0.23,0.08,0.23,0.0,0.0,0.15,0.0,0.25,0.25,0.09,0.35,0.23,1.92,0.69,36.0,0.12,0.33,17.0,0.0,0.0,0.0,0.25,0.25,0.13,-0.02,-0.02,24.04,33.33,72.1,359.39,88.08,12.98,15.2,85.4,6.99,8.75,79.8,2.07,5.45,38.0,0.08,0.09,1.31,1.15,0.69,0.08,1.77,33.33,28.87,4.45,0.84,0.15,6.45,1.08,1.84,2.23,0.61,1.38,0.23,22.88,3.69,6.76,3.92,27.57,1.23,0.15,0.15,24.04,0.08,1.23,0.84,2.07,3.38,2.07,0.77,0.15,0.0,0.38,0.0,0.31,0.15,0.08,0.0,0.0,0.08,0.0,1.0,0.46,0.08,0.54,0.38,0.23,1.23,18.8,1.0,17.74,4.99,28.1,2.76,7.22,7.76,1.15,0.0,0.0,1.15,0.38,1.38,0.38,0.0,47.53,0.46,4.38,21.27,24.96,4.15,43.23,1.54,3.38,45.5,1.61,0.08,34.17,179.77,102.29,5.22,1.38,0.69,3.92,1.92,49.07,33.56,68.4,7.83,0.15,0.0,0.0,2.07,1.23,0.61,1.84,0.38,0.46,0.0,0.0,0.0,5.68,0.46,1.69,21.4
Romelu Lukaku,100000000,28,1.91,Centre-Forward,Striker,left,4.32876712328767,Chelsea FC,Premier League,0.47,0.11,0.4,0.07,0.07,0.0,0.0,0.42,0.37,0.16,0.52,0.47,2.07,0.8,38.6,0.19,0.5,12.7,0.07,0.07,0.07,0.42,0.37,0.18,0.05,0.03,14.09,19.35,72.8,188.31,33.29,8.64,10.53,82.1,3.56,5.26,67.6,0.76,1.09,70.0,0.11,0.16,1.34,0.47,0.91,0.07,1.34,19.35,17.93,1.42,0.04,0.25,7.81,0.22,0.51,0.0,0.0,0.0,0.0,13.43,3.59,2.32,11.11,5.52,0.76,0.0,0.73,14.09,0.15,0.04,1.38,0.8,2.72,2.07,0.0,0.18,0.18,0.29,0.0,0.44,0.25,0.0,0.04,0.04,0.11,0.0,0.22,0.15,0.0,0.18,0.04,0.0,0.15,0.0,0.15,9.91,2.76,27.8,0.25,3.19,6.46,0.51,0.22,0.0,0.29,0.07,0.29,1.27,0.0,30.75,1.27,2.0,13.76,16.48,6.68,29.23,0.87,1.82,48.0,1.05,0.07,20.44,78.6,48.18,2.51,0.8,1.05,2.47,2.14,45.16,23.38,51.8,9.4,0.0,0.0,0.0,0.69,1.31,0.62,0.51,0.07,0.15,0.07,0.0,0.0,2.9,2.03,2.25,47.5
